alpha_country__0,alpha_country__1,alpha_country__2,alpha_country__3,alpha_country__4,alpha_country__5,alpha_country__6,alpha_country__7,alpha_country__8,alpha_country__9,alpha_country__10,alpha_country__11,alpha_country__12,alpha_country__13,alpha_country__14,alpha_country__15,alpha_country__16,alpha_country__17,alpha_country__18,alpha_country__19,alpha_country__20,alpha_country__21,alpha_country__22,alpha_country__23,alpha_country__24,alpha_auction_mech__0,alpha_auction_mech__1,alpha_start_bids__0,alpha_start_bids__1,beta_lots__0,beta_mean_res__0,beta_BPL__0,sigma_interval__,sigma
-0.515829073733,-0.990830910023,-0.112563797361,-0.856847892015,-0.699240462415,0.941925372948,-0.887896560472,-0.502911923202,-0.137629021735,-0.384864225983,-0.963517271506,0.544252151981,0.910327138201,-0.932460643039,-0.0579201164505,0.36525970135,-0.451962017569,-0.62233590574,0.613484255397,-0.656040646786,-0.597721796122,0.49687558404,-0.649304870323,0.923523033831,0.910444289398,0.711663664874,0.258648256181,0.0216525505384,0.088929052333,-0.2841910206,-0.555258936807,0.466836749657,-0.463310126895,0.386200864116
-0.515066553321,-0.992119309407,-0.106935004203,-0.862319176839,-0.701412202942,0.934987285937,-0.885196719694,-0.503224816873,-0.133421242049,-0.38535128875,-0.962984937386,0.54067617481,0.908110445985,-0.931144851003,-0.0556828949262,0.362649583328,-0.450969938331,-0.622082679286,0.614813435878,-0.654428455857,-0.595450973741,0.497322380931,-0.646689547047,0.926333098084,0.911844505945,0.71634205269,0.27918986033,0.0404249216678,0.100903307751,-0.262136785891,-0.522252340366,0.43432485559,-0.423835439864,0.395599328315
-0.504036038568,-0.982021519517,-0.0256105837266,-0.83656885254,-0.714792821919,0.852857020372,-0.858851136146,-0.510721434425,-0.126773501618,-0.32228189997,-0.941095805726,0.53913371823,0.90520847352,-0.909217196017,-0.034588375238,0.374729776184,-0.427095993259,-0.621060466434,0.62470402645,-0.601576228602,-0.588328018291,0.55422139556,-0.648937611806,0.919633217635,0.873679090646,0.771973258746,0.496661696044,0.209466560417,0.206614981313,-0.03844123273,-0.135293037333,0.128727238563,-0.0464632751568,0.48838627048
-0.521361590529,-0.935715108925,0.0435728560528,-0.825378761547,-0.714747301878,0.68041891674,-0.780260740917,-0.462080742648,-0.109783864428,-0.263095014338,-0.912846230823,0.502827477572,0.884040999102,-0.843797323002,-0.00669809074934,0.370551979179,-0.317762266905,-0.629622583178,0.589242598782,-0.570117953921,-0.584572163799,0.489975634282,-0.62901924761,0.907714777081,0.776578542211,0.709440398957,0.701554492982,0.381748179849,0.15083403168,0.00346607400503,-0.0423285355642,0.0888457930337,0.0615986721355,0.51539480051
-0.51207187203,-0.941388717806,0.0501123353053,-0.832535783349,-0.718749331756,0.562863077362,-0.748664890045,-0.401615177086,-0.114524772099,-0.249676088938,-0.917777238327,0.471478822381,0.868656478467,-0.810802880385,-0.00526479743619,0.322942905527,-0.269835818277,-0.624675586328,0.552032818685,-0.551176451681,-0.547336904038,0.465593664189,-0.602927278222,0.900778025846,0.721074983117,0.64729954607,0.67493078866,0.342128932855,0.170752150918,0.0211675335458,-0.0964407369095,0.0679220157894,0.069170283128,0.517285679347
-0.450020074224,-0.383754476419,-0.232760000124,-0.22216802196,-0.670275556771,-0.204482561067,-0.0367737839841,-0.215687101466,-0.127331312858,0.086551486139,-0.267569673592,0.148776662953,0.6268307973,-0.0988335155521,-0.0591670520658,-0.247841304205,-0.279448298671,-0.578553138604,-0.28278068198,0.141894704736,-0.252440274684,-0.343723713498,-0.230264060632,0.338458809487,-0.397950975845,0.888632045085,0.761246695569,0.316425929248,0.372149597565,0.0104003461513,0.00105282513474,-0.00273037305588,-1.69607890798,0.154978076373
-0.450020074224,-0.383754476419,-0.232760000124,-0.22216802196,-0.670275556771,-0.204482561067,-0.0367737839841,-0.215687101466,-0.127331312858,0.086551486139,-0.267569673592,0.148776662953,0.6268307973,-0.0988335155521,-0.0591670520658,-0.247841304205,-0.279448298671,-0.578553138604,-0.28278068198,0.141894704736,-0.252440274684,-0.343723713498,-0.230264060632,0.338458809487,-0.397950975845,0.888632045085,0.761246695569,0.316425929248,0.372149597565,0.0104003461513,0.00105282513474,-0.00273037305588,-1.69607890798,0.154978076373
-0.436211508538,-0.360159559159,-0.111892528718,-0.203767258192,-0.64510877817,-0.275326325282,-0.247647777676,-0.273866552405,-0.0963344459945,-0.0256812849043,-0.246872698376,0.132782736029,0.61732080728,-0.124718879157,-0.0397474631395,-0.240842227899,-0.139976375805,-0.582851106544,-0.211087137555,0.0688147524044,-0.244298375715,-0.251253698643,-0.241672192639,0.277438661162,-0.204925035055,0.848228245721,0.771423584421,0.315747648217,0.400706874648,-0.00618814843135,-0.0218679019702,0.017817671189,-1.57687128208,0.171239041274
-0.40099120515,-0.33313548646,-0.105116533254,-0.183447003264,-0.616241597981,-0.22170204183,-0.280794354851,-0.304515404386,-0.113551223482,-0.0598096174188,-0.259508414526,0.104686922163,0.592987363572,-0.128127851635,-0.00977326833189,-0.233902227572,-0.175041147374,-0.586515635629,-0.156313032074,0.0354772582464,-0.268377986026,-0.192398172118,-0.262144184083,0.231132804587,-0.152855757848,0.837340997769,0.755031747221,0.31766841399,0.409663237066,-0.00963751240508,-0.0201694808874,0.0337966614314,-1.68048093659,0.157031795455
-0.385074609996,-0.320449820686,-0.0960625108503,-0.165728617068,-0.6074896488,-0.239921481595,-0.27959214329,-0.298936759696,-0.1125556755,-0.0676838633984,-0.271952937257,0.101378807805,0.568162910184,-0.119718351301,-0.0122856326949,-0.226447246868,-0.165874178082,-0.586819479567,-0.148419179199,0.0243863375133,-0.265022655849,-0.172706428943,-0.254167577347,0.213630642879,-0.15620108298,0.841701742591,0.768862318223,0.328057278876,0.420257519231,0.00122538896436,-0.0231563788816,0.0160214394435,-1.70490618257,0.153825575166
-0.388758163048,-0.320030677711,-0.0932445465554,-0.16433706876,-0.605304155865,-0.232088344512,-0.28182843437,-0.295592767808,-0.110504689475,-0.0685743317261,-0.273662241206,0.0952102063411,0.570927296238,-0.121872853827,-0.0158820136415,-0.230237321263,-0.167691208572,-0.588708964267,-0.150579541834,0.0256662628843,-0.266880512883,-0.183279978436,-0.255577689696,0.208876438258,-0.151887388941,0.843586653186,0.766043062529,0.31682067332,0.408924383967,-0.0066770619608,-0.0164380432998,0.0246313311773,-1.70658768197,0.153606833089
-0.388758163048,-0.320030677711,-0.0932445465554,-0.16433706876,-0.605304155865,-0.232088344512,-0.28182843437,-0.295592767808,-0.110504689475,-0.0685743317261,-0.273662241206,0.0952102063411,0.570927296238,-0.121872853827,-0.0158820136415,-0.230237321263,-0.167691208572,-0.588708964267,-0.150579541834,0.0256662628843,-0.266880512883,-0.183279978436,-0.255577689696,0.208876438258,-0.151887388941,0.843586653186,0.766043062529,0.31682067332,0.408924383967,-0.0066770619608,-0.0164380432998,0.0246313311773,-1.70658768197,0.153606833089
-0.378210327839,-0.278328758034,-0.105465739962,-0.162674255611,-0.570175899696,-0.242305379596,-0.276045491104,-0.297384256568,-0.0965056436046,-0.0653919976464,-0.226953293899,0.0618665241194,0.549118586003,-0.147952324376,-0.0292857329427,-0.211828122228,-0.170559977784,-0.568807449138,-0.155835565801,0.00964752005614,-0.276549270503,-0.191382211346,-0.273938162506,0.152434897006,-0.164280100723,0.85107490711,0.773239374312,0.318078288748,0.391134299251,-0.00708164748931,-0.0140813645652,0.0140168307575,-1.79127671383,0.142916265956
-0.329333344398,-0.181626945588,-0.0662644895522,-0.0534006194555,-0.521370882926,-0.21720280412,-0.266114108535,-0.297305681543,-0.0661515938113,-0.0588761562833,-0.152720710863,-0.0939667486988,0.429119258045,-0.140663224356,-0.0288438308897,-0.193201853462,-0.16930128182,-0.540944887798,-0.102784770683,-0.0426325631308,-0.316304345585,-0.149247383637,-0.263676431304,-0.0226280801494,-0.139188455328,0.814340371104,0.72188033382,0.345881043598,0.414187043486,-0.00784095994881,-0.0239845812298,0.0243044676726,-1.94238597891,0.125385965788
-0.219539928788,-0.0964553523711,-0.102718225941,-0.019838942886,-0.412111135987,-0.240560630533,-0.290591281858,-0.314299691487,-0.0744287253247,-0.031373856471,-0.122984603824,-0.149121645638,0.350347062619,-0.158240068408,-0.0415553738752,-0.167789582525,-0.180449021493,-0.424989821007,-0.138149502595,-0.0260752003061,-0.297832662826,-0.166200513406,-0.284984763322,-0.209951795604,-0.170469288773,0.834835365288,0.733590137464,0.342968839262,0.39965533164,-0.0117729289018,-0.019686225464,0.0151637703363,-1.93656529128,0.126025680671
-0.217577085658,-0.146672375616,-0.0673273742547,-0.00896116470729,-0.324666744989,-0.233918674778,-0.282607786009,-0.316853006163,-0.0968992495839,-0.0712680975352,-0.122968171322,-0.156957893054,0.366595502537,-0.14070623907,-0.0390507029364,-0.215041355913,-0.180317482786,-0.40152138822,-0.111535002281,-0.0290450975108,-0.333772144146,-0.141503444983,-0.287755300985,-0.262936848979,-0.168780456049,0.840602281921,0.741142993151,0.32833959781,0.401229988551,-0.0130712607804,-0.0276146858453,0.0249262452454,-1.97977099868,0.121343251682
-0.230334986806,-0.0979684176204,-0.103148320219,-0.0315714314927,-0.145204400216,-0.278623610693,-0.305826065797,-0.337556204039,-0.102065561906,-0.0789036885902,-0.146612209374,-0.153135486441,0.284427427915,-0.193149213012,-0.0797389522731,-0.218628484838,-0.193950773667,-0.321393795693,-0.137141522295,-0.0397545205352,-0.307196777971,-0.143824589712,-0.36101821904,-0.25666866673,-0.171116962017,0.84640093172,0.74644343646,0.352922658253,0.404325641906,-0.0197299335523,-0.0288164987653,0.015483783461,-1.96970423402,0.12242065855
-0.20178606169,-0.0731756641812,-0.0799351677891,0.0266181770028,-0.0629660027255,-0.235750049671,-0.286366581777,-0.301750240404,-0.0801431055045,-0.015840316652,-0.124656843006,-0.124199435798,0.350873462437,-0.149335102641,-0.0247751420597,-0.174213570751,-0.168290778242,-0.311717430283,-0.0959427412718,0.000594611162635,-0.326592120021,-0.126152181332,-0.289306295227,-0.225044829567,-0.155963334233,1.0250623641,0.920661630463,0.139920412875,0.18893174044,-0.0179041839638,-0.0225143727582,0.0216227470967,-1.97045448735,0.122340078783
-0.20178606169,-0.0731756641812,-0.0799351677891,0.0266181770028,-0.0629660027255,-0.235750049671,-0.286366581777,-0.301750240404,-0.0801431055045,-0.015840316652,-0.124656843006,-0.124199435798,0.350873462437,-0.149335102641,-0.0247751420597,-0.174213570751,-0.168290778242,-0.311717430283,-0.0959427412718,0.000594611162635,-0.326592120021,-0.126152181332,-0.289306295227,-0.225044829567,-0.155963334233,1.0250623641,0.920661630463,0.139920412875,0.18893174044,-0.0179041839638,-0.0225143727582,0.0216227470967,-1.97045448735,0.122340078783
-0.204868404151,-0.0790958627101,-0.0592985372794,0.0459926573898,-0.0649117445747,-0.242810234386,-0.267731210354,-0.310434287887,-0.0975265395814,-0.0425454343129,-0.0853273121593,-0.121924346392,0.329999107148,-0.11346285207,-0.0359290342034,-0.165832001298,-0.160248142163,-0.31114146342,-0.103344997218,-0.00409195742187,-0.305902762984,-0.135010624873,-0.271378403701,-0.223151323843,-0.134160424439,1.01164427261,0.917897504495,0.145261229822,0.215243934831,-0.0202000697068,-0.0321529917539,0.0215872671725,-1.96261751185,0.123184051824
-0.164715171976,-0.0584626349848,-0.0475431659991,0.0586439942695,0.0182013911785,-0.207124191337,-0.257865306979,-0.271516978546,-0.0660318882853,0.00954719271721,-0.0858768857886,-0.100859339649,0.381217413067,-0.0928073289434,-0.0123951036736,-0.176375739271,-0.13704984466,-0.266620750449,-0.0766630343853,0.0158213280697,-0.280329787145,-0.115197477983,-0.253167823892,-0.19709278117,-0.115029142441,1.07046198415,0.966110477254,0.0626605254412,0.125158113011,-0.017649455248,-0.0259999588471,0.015972223981,-1.97923310356,0.12140061324
-0.159576904677,-0.0781821140169,-0.0393248616738,-0.00417057109384,-0.00383856355244,-0.204572337612,-0.24713987377,-0.254313975307,-0.0207279571514,-0.00475875509109,-0.0950415768294,-0.0927424372303,0.355922863502,-0.119910967172,-0.00450134961142,-0.152606758284,-0.125344000655,-0.318120775108,-0.0708809600207,0.024918124523,-0.253627002443,-0.110201942195,-0.278114633178,-0.156579242655,-0.126037262617,1.0446647402,0.942884474485,0.0864846986651,0.136546132488,-0.0117067534204,-0.0223244756792,0.0171709146271,-1.97175494273,0.122200513573
-0.138216719529,-0.0751320076395,-0.055211070591,0.0340212984459,0.0064650952054,-0.216346300434,-0.241656609492,-0.283910934021,-0.0302350011308,-0.0155975110469,-0.102616713902,-0.110208831328,0.387641600171,-0.102872201293,-0.0143856464104,-0.150564639433,-0.125531216947,-0.299818219782,-0.0912357562126,-0.0029947340989,-0.249763429234,-0.114275785612,-0.247329505871,-0.231304451736,-0.107943500062,1.04942150323,0.959968330441,0.0817393029333,0.146486443012,-0.0196867529933,-0.0271909902227,0.0213317814928,-1.96691109278,0.122721053052
-0.240206794415,-0.0703636209332,-0.0532749520401,0.00467839455431,0.00859501610903,-0.21155271227,-0.246953902133,-0.271195156682,-0.061000338341,-0.0189312335446,-0.0511776572454,-0.119167132935,0.340919132136,-0.130237044851,-0.0507503538394,-0.153856817831,-0.142354897335,-0.178898308717,-0.107441119615,0.0117953956033,-0.24312462173,-0.131363150302,-0.243878916695,-0.223291556024,-0.111520736286,0.972350193317,0.884536479475,0.165852462962,0.233662306082,-0.0123590607587,-0.0309124719795,0.0187079586882,-1.96620229596,0.122797382948
-0.150000017444,-0.0514745792002,-0.0738888263692,-0.0112114957079,0.00631729773844,-0.211145377237,-0.253466139788,-0.262549765918,-0.0788154158381,-0.0161321773141,-0.146661066778,-0.0777521011802,0.352106035146,-0.116356903484,0.00430399849344,-0.141621104643,-0.137634238041,-0.120471097245,-0.0823746246945,0.000767274556587,-0.301163946248,-0.112477722973,-0.282108669987,-0.186831222891,-0.117005917416,0.961490203614,0.88638965016,0.17079706619,0.229265105885,-0.0184674035041,-0.0221325316819,0.0215305854045,-1.96917192982,0.122477857529
-0.152386697663,-0.0487115456538,-0.0572501189664,-0.0276938415231,0.0100119544434,-0.214381088685,-0.254487538741,-0.27866977184,-0.0701929620916,-0.0161986883225,-0.161348702956,-0.0676447002412,0.358484888602,-0.130050177281,0.00103952317445,-0.152791341669,-0.135965130211,-0.133424868835,-0.0975236911602,0.00610176674627,-0.317504140386,-0.106936655888,-0.290114864647,-0.184235286419,-0.132548051116,0.971472837442,0.879197249478,0.166988407991,0.226065142913,-0.020997614349,-0.0213551418928,0.0195130384204,-1.96524316601,0.12290073607
-0.234734201869,-0.0923080917294,-0.0523717970375,0.0682148362619,0.0114379980911,-0.215982009381,-0.267214409246,-0.297781696144,-0.0313089823137,-0.015447584627,-0.0743350557582,-0.123663773565,0.341693919804,-0.107481834079,-0.0295385483114,-0.185386958523,-0.152680229868,-0.19801171807,-0.0660616344215,0.0101482885265,-0.2661680744,-0.122652282959,-0.278959208653,-0.244025553439,-0.142192752535,0.981695666853,0.877448866901,0.16137658855,0.233627507685,-0.0192654405468,-0.0285134303024,0.0203961734182,-1.96023702213,0.123441398623
-0.213750700121,-0.0635050072261,-0.0710615285007,-0.0174292700915,0.0236752328905,-0.214460232467,-0.250599952713,-0.270651807014,-0.0695282207992,-0.0177984871179,-0.129235322785,-0.0959652642521,0.333866332406,-0.149359688913,-0.0198565854935,-0.145601845949,-0.136788307319,-0.183593142722,-0.121486340369,-0.00683327419972,-0.276076634403,-0.117358787535,-0.281406518191,-0.200350777876,-0.136784323957,1.00024611463,0.914263139213,0.141811334417,0.19321856642,-0.019259173168,-0.0186413646057,0.0169693924986,-1.98011111274,0.121306993708
-0.209211195952,-0.0261376694317,-0.0713473361691,0.00202866351776,0.0422189575997,-0.220862601267,-0.254426686974,-0.2869116222,-0.0668327953725,-0.0520240675296,-0.0973630839028,-0.0856812820008,0.309909235875,-0.124044973692,-0.0265674649673,-0.165741825401,-0.149816324371,-0.212191554339,-0.08787304785,0.0189874131957,-0.270269947747,-0.113037723009,-0.269361829763,-0.213093652968,-0.112179397467,0.994380756158,0.923740175968,0.144414377556,0.211848506827,-0.0172660546302,-0.0257372513209,0.0236378278427,-1.96519507282,0.122905920425
-0.150048658798,-0.108628376616,-0.0661034396524,-0.00900975182743,-0.0515325735433,-0.219746329375,-0.251452819534,-0.273811531689,-0.0865165497661,-0.0396688235033,-0.106168831815,-0.120126964186,0.379955830396,-0.12947235197,-0.0460134158098,-0.156174389013,-0.146383460632,-0.140570028058,-0.103468208887,-0.0118138515502,-0.275045028477,-0.105728278587,-0.27962389856,-0.199558489481,-0.110272173516,0.969330777318,0.893335740794,0.173010852546,0.225751031584,-0.0164290044071,-0.0258068714218,0.0170821835401,-1.98312733526,0.120985856756
-0.0749744911469,0.0308165838518,-0.0160047137094,0.0558772538885,0.0571866731351,-0.158526332438,-0.193559521888,-0.214061937136,-0.0204657485987,0.0347982613535,-0.0280253171012,-0.0385423579196,0.435682382944,-0.0626056693778,0.0168205006008,-0.121670726132,-0.0755023446413,-0.259338180675,-0.0258492517269,0.0507988209216,-0.2037670073,-0.051833672067,-0.212825666569,-0.119954567869,-0.0599191190773,0.849415259527,0.773429055616,0.224338878107,0.281498345459,-0.0165232792325,-0.026728403046,0.0139242938784,-1.97118308091,0.122261869043
-0.0612203564572,-0.0191243743588,-0.00958168609959,0.0403740002664,0.0418195655077,-0.163371586661,-0.186664477528,-0.223142539855,0.0120497780218,0.0279462121767,-0.0596787930822,-0.0353812584156,0.412296312364,-0.0861599458443,0.0128712255186,-0.0767510922208,-0.0827032726477,-0.279011700157,-0.0443415396252,0.0651213318689,-0.219572917153,-0.0515993123704,-0.219317096005,-0.142654892652,-0.0470519055078,0.87291059202,0.791180509904,0.206261358099,0.27028681302,-0.0184922715934,-0.0268577727295,0.0161996483105,-1.965401109,0.12288371144
-0.17374661137,-0.0151117843466,0.0153752066391,0.0871043175697,0.109308941137,-0.157232205552,-0.190840628679,-0.21342560188,0.0247731933103,0.0718396145067,-0.0254880143199,-0.0345462027894,0.433261277801,-0.0592402130757,0.0484644773318,-0.0840295181772,-0.0714550129275,-0.193090182478,-0.00797602651937,0.0842557867154,-0.21976375155,-0.0313685981679,-0.209888622748,-0.125900740635,-0.0372656711254,0.929301167863,0.831655366945,0.138952128715,0.201818575919,-0.0201129010831,-0.0270150761187,0.0164955555985,-1.97062545109,0.122321723081
-0.108673145767,-0.0582947530023,-0.0647203268058,0.018161142885,0.019580373146,-0.193016755987,-0.253681803847,-0.261618193737,-0.0512670878582,-0.000149498501875,-0.0831340068269,-0.0995094215078,0.348940854367,-0.0982014290145,-0.00837287051595,-0.143624207615,-0.121107207785,-0.265287403109,-0.0713522729885,0.0180547416141,-0.255712911443,-0.0926807297013,-0.231338791678,-0.196349770558,-0.107631624956,0.730390322115,0.645259115439,0.39216263444,0.451647051138,-0.0191327551143,-0.0233546285131,0.0197951854915,-1.99652778774,0.119567964331
-0.211758679104,-0.0558105094722,-0.0581335508125,0.0486190124942,-0.0310683165402,-0.224364872479,-0.255248435111,-0.279207738864,-0.040093252387,2.12371221999e-05,-0.0811098624689,-0.0994399396292,0.373587783321,-0.0978594017672,0.00594983398898,-0.143202021619,-0.142263289693,-0.198772382984,-0.0734303251799,0.00904066083373,-0.248915977578,-0.108601393891,-0.267565367005,-0.194731842328,-0.112652624372,0.76553680387,0.656857320348,0.374638595909,0.432187873317,-0.0165640432467,-0.0234379099802,0.0201095757811,-1.95864967459,0.123613258063
-0.155191114019,-0.0727016391025,-0.053807774753,0.0385828218103,-0.000913795397839,-0.236483208873,-0.263753013797,-0.29757668869,-0.0792099777185,-0.0253604631157,-0.147967764224,-0.132361116923,0.320078451261,-0.149562917183,-0.0422237791638,-0.180774082779,-0.155310176199,-0.331520919714,-0.0951216769133,-0.0381502692553,-0.269707074021,-0.136085898233,-0.275683523553,-0.239109111189,-0.132952260429,0.759313493374,0.659468259161,0.393897244128,0.466501706036,-0.0196723425108,-0.026349564433,0.0165072841822,-1.96733603672,0.122675310669
-0.179503042395,-0.0990324911799,-0.101171843561,-0.0142611197174,-0.100183146508,-0.268713327242,-0.298961548821,-0.326604341613,-0.13244463764,-0.0833771910263,-0.12712308666,-0.158183476136,0.335262900394,-0.168336406691,-0.0701097736929,-0.224945757503,-0.187258502872,-0.219472135596,-0.148252686366,-0.0434378936481,-0.313096790188,-0.183216318224,-0.347518999801,-0.221044276313,-0.151428487877,0.660943717886,0.573450172203,0.529009598716,0.588009621145,-0.0100219546057,-0.0237292781779,0.0170679530382,-1.97630131532,0.121713672378
-0.18238368877,-0.0933387677237,-0.0854516830168,0.00393758362113,-0.0779167890772,-0.23078664007,-0.260566385585,-0.313229404694,-0.0916509642353,-0.0578798145438,-0.109405724713,-0.133664370272,0.277299310912,-0.103078377713,-0.065023239144,-0.165760288067,-0.151602002198,-0.287073933114,-0.0980400115902,0.0162746748781,-0.299687180896,-0.10781383339,-0.290919928406,-0.230111502729,-0.116200187527,0.462612212091,0.383386735967,0.686030237344,0.744379006791,-0.0189155466852,-0.0317226345395,0.0217204586235,-1.9456078928,0.125033063025
-0.0908729348804,0.00438745673458,0.0352669996467,0.0760719559835,0.0453451360212,-0.139942067722,-0.186046688847,-0.200555054491,0.0355936807126,0.0827464392796,-0.00392565753506,-0.0132300379588,0.453735832256,-0.000845053925966,0.0780220505047,-0.050384752685,-0.0639924485159,-0.226910471435,0.0101869670973,0.107541283054,-0.189417428729,-0.0247462800952,-0.204547994975,-0.110002967893,-0.0669105320103,0.630482949487,0.524811629133,0.430426362695,0.492306395889,-0.0196707984169,-0.0251334977689,0.0210859977621,-1.96090933338,0.123368670528
